Date,Protocol,Diagnosis,Pen,cost,eid,tag,Breed,Class,Weight (Lb)
11/06/2024,LA 200,-,11,$2.76,-,2120,Angus,Heifer,614
11/06/2024,EXCENEL,-,15,$10.33,-,33131,Angus,Steer,626
11/06/2024,LA 200,-,11,$2.76,-,2160,Angus,Heifer,614
11/06/2024,NUFLOR,-,11,$12.65,-,2214,Cross-Bred,Heifer,572
11/06/2024,BAYTRIL,-,13,$5.69,-,7125,Cross-Bred,Heifer,462
11/06/2024,NUFLOR,-,11,$12.49,-,3123,Cross-Bred,Heifer,565
11/06/2024,NUFLOR,-,12,$10.61,-,33202,Angus,Steer,480
11/06/2024,LA 200,-,12,$2.16,-,33223,Angus,Steer,480
11/06/2024,EXCENEL,-,12,$7.92,-,33217,Angus,Steer,480
11/06/2024,BAYTRIL,-,11,$7.57,-,2117,Angus,Heifer,614
11/06/2024,DRAXXIN,-,11,$10.94,-,2153,Angus,Heifer,614
11/06/2024,NUFLOR,-,4,$11.05,-,4312,Angus Red,Heifer,500
11/06/2024,EXCENEL,-,11,$10.13,-,2111,Angus,Heifer,614
11/06/2024,BAYTRIL,-,1,$6.83,-,1235,Cross-Bred,Heifer,554
11/06/2024,EXCENEL,-,12,$7.92,-,33157,Angus,Steer,480
11/05/2024,IV,-,12,$1.20,-,22167,Cross-Bred,Steer,569
11/05/2024,DRAXXIN,-,12,$10.14,-,22167,Cross-Bred,Steer,569
11/05/2024,NUFLOR,-,L3,$12.04,-,9101,Angus,Heifer,544
11/05/2024,DRAXXIN,-,12,$8.55,-,33163,Angus,Steer,480
11/05/2024,DRAXXIN,-,1,$9.87,-,1253,Cross-Bred,Heifer,554
11/05/2024,IV,-,1,$1.20,-,1257,Cross-Bred,Heifer,554
11/05/2024,NUFLOR,-,1,$12.25,-,1257,Cross-Bred,Heifer,554
11/05/2024,DRAXXIN,-,15,$11.10,-,22147,Angus,Steer,623
11/05/2024,DRAXXIN,-,1,$9.74,-,2243,-,Heifer,547
11/05/2024,IV,-,1,$1.20,-,1242,Cross-Bred,Heifer,554
11/05/2024,NUFLOR,-,1,$12.25,-,1242,Cross-Bred,Heifer,554
11/05/2024,DRAXXIN,-,13,$8.23,-,7185,Cross-Bred,Heifer,462
11/05/2024,IV,-,2,$1.20,-,8118,Angus,Heifer,557
11/05/2024,DRAXXIN,-,2,$9.93,-,8118,Angus,Heifer,557
11/05/2024,IV,-,2,$1.20,-,8193,Angus,Heifer,557
11/05/2024,DRAXXIN,-,2,$9.93,-,8193,Angus,Heifer,557
11/05/2024,IV,-,1,$1.20,-,2234,-,Heifer,547
11/05/2024,NUFLOR,-,1,$12.09,-,2234,-,Heifer,547
11/05/2024,IV,-,L3,$1.20,-,9127,Angus,Heifer,544
11/05/2024,NUFLOR,-,L3,$12.04,-,9127,Angus,Heifer,544
11/05/2024,DRAXXIN,-,1,$9.74,-,2279,-,Heifer,547
11/05/2024,DRAXXIN,-,11,$10.04,-,3165,Cross-Bred,Heifer,563
11/05/2024,DRAXXIN,-,1,$9.74,-,2275,-,Heifer,547
11/05/2024,DRAXXIN,-,4,$8.89,-,4280,Angus Red,Heifer,499
11/05/2024,DRAXXIN,-,1,$9.87,-,1259,Cross-Bred,Heifer,554
11/05/2024,NUFLOR,-,1,$12.25,-,1239,Cross-Bred,Heifer,554
11/05/2024,DRAXXIN,-,11,$10.17,-,2205,Cross-Bred,Heifer,571
11/05/2024,DRAXXIN,-,2,$9.93,-,8149,Angus,Heifer,557
11/05/2024,LA 200,-,11,$2.57,-,2213,Cross-Bred,Heifer,571
11/05/2024,IV,-,1,$1.20,-,1228,Cross-Bred,Heifer,554
11/05/2024,NUFLOR,-,1,$12.25,-,1228,Cross-Bred,Heifer,554
11/05/2024,EXCENEL,-,13,$7.62,-,7142,Cross-Bred,Heifer,462
11/05/2024,LA 200,-,11,$2.57,-,2219,Cross-Bred,Heifer,571
11/05/2024,NUFLOR,-,12,$10.61,-,33221,Angus,Steer,480
11/05/2024,BAYTRIL,-,11,$7.55,-,2126,Angus,Heifer,613
11/05/2024,BAYTRIL,-,L3,$6.71,-,9126,Angus,Heifer,544
11/05/2024,EXCENEL,-,12,$10.81,-,33257,Angus,Steer,655
11/05/2024,DRAXXIN,-,12,$8.55,-,33162,Angus,Steer,480
11/05/2024,BAYTRIL,-,12,$5.91,-,33216,Angus,Steer,480
11/05/2024,BAYTRIL,-,11,$7.03,-,2189,Cross-Bred,Heifer,571
11/05/2024,LA 200,-,11,$2.76,-,2162,Angus,Heifer,613
11/05/2024,BAYTRIL,-,12,$7.01,-,22171,Cross-Bred,Steer,569
11/05/2024,NUFLOR,-,1,$12.25,-,1281,Cross-Bred,Heifer,554
11/05/2024,LA 200,-,12,$2.16,-,33192,Angus,Steer,480
11/05/2024,LA 200,-,11,$2.76,-,2155,Angus,Heifer,613
11/05/2024,EXCENEL,-,12,$7.92,-,33182,Angus,Steer,480
11/05/2024,NUFLOR,-,1,$12.25,-,1273,Cross-Bred,Heifer,554
11/05/2024,NUFLOR,-,12,$10.61,-,33195,Angus,Steer,480
11/05/2024,EXCENEL,-,11,$10.11,-,2138,Angus,Heifer,613
11/05/2024,BAYTRIL,-,11,$6.94,-,3134,Cross-Bred,Heifer,563
11/05/2024,NUFLOR,-,12,$10.61,-,33165,Angus,Steer,480
11/05/2024,LA 200,-,11,$2.76,-,2118,Angus,Heifer,613
11/05/2024,IV,-,12,$1.20,-,33199,Angus,Steer,480
11/05/2024,NUFLOR,-,12,$10.61,-,33199,Angus,Steer,480
11/05/2024,NUFLOR,-,13,$10.21,-,7129,Cross-Bred,Heifer,462
11/05/2024,NUFLOR,-,1,$12.25,-,1236,Cross-Bred,Heifer,554
11/05/2024,EXCENEL,-,11,$9.29,-,3170,Cross-Bred,Heifer,563
11/05/2024,EXCENEL,-,13,$7.62,-,7123,Cross-Bred,Heifer,462
11/05/2024,LA 200,-,15,$2.80,-,22104,Angus,Steer,623
11/05/2024,BAYTRIL,-,12,$5.91,-,33220,Angus,Steer,480
11/05/2024,BAYTRIL,-,12,$5.91,-,33190,Angus,Steer,480
11/05/2024,DEXAMETHASONE,-,11,$2.00,-,2195,Cross-Bred,Heifer,571
11/05/2024,LA 200,-,11,$2.57,-,2195,Cross-Bred,Heifer,571
11/05/2024,BAYTRIL,-,12,$5.91,-,33200,Angus,Steer,480
11/05/2024,BAYTRIL,-,12,$6.79,-,22203,Angus,Steer,551
11/05/2024,BAYTRIL,-,11,$7.55,-,2130,Angus,Heifer,613
11/05/2024,EXCENEL,-,11,$9.42,-,2210,Cross-Bred,Heifer,571
11/05/2024,PENICILLIN,-,12,$2.50,-,33179,Angus,Steer,480
11/05/2024,PENICILLIN,-,11,$2.50,-,2208,Cross-Bred,Heifer,571
11/05/2024,EXCENEL,-,11,$9.42,-,2193,Cross-Bred,Heifer,571
11/05/2024,NUFLOR,-,12,$10.61,-,33226,Angus,Steer,480
11/05/2024,NUFLOR,-,12,$10.61,-,33226,Angus,Steer,480
11/05/2024,BAYTRIL,-,12,$5.91,-,33209,Angus,Steer,480
11/05/2024,EXCENEL,-,12,$9.39,-,22178,Cross-Bred,Steer,569
11/05/2024,BAYTRIL,-,12,$5.91,-,33161,Angus,Steer,480
11/05/2024,EXCENEL,-,12,$7.92,-,33211,Angus,Steer,480
11/04/2024,NUFLOR,-,11,$13.58,-,2117,Angus,Heifer,612
11/04/2024,NUFLOR,-,4,$11.05,-,4312,Angus Red,Heifer,497
11/04/2024,DRAXXIN,-,4,$8.92,-,4316,Angus Red,Heifer,497
11/04/2024,IV,-,3,$1.20,-,11253,Angus,Steer,547
11/04/2024,DRAXXIN,-,3,$9.74,-,11253,Angus,Steer,547
11/04/2024,IV,-,3,$1.20,-,11214,Angus,Steer,547
11/04/2024,DRAXXIN,-,3,$9.74,-,11214,Angus,Steer,547
11/04/2024,IV,-,3,$1.20,-,33274,-,Steer,546
11/04/2024,DRAXXIN,-,3,$9.73,-,33274,-,Steer,546
11/04/2024,DRAXXIN,-,1,$9.84,-,1251,Cross-Bred,Heifer,552
11/04/2024,NUFLOR,-,11,$12.59,-,2212,Cross-Bred,Heifer,570
11/04/2024,NUFLOR,-,1,$12.05,-,2269,-,Heifer,545
11/04/2024,NUFLOR,-,1,$12.21,-,1235,Cross-Bred,Heifer,552
11/04/2024,IV,-,L3,$1.20,-,9116,Angus,Heifer,541
11/04/2024,NUFLOR,-,L3,$11.96,-,9116,Angus,Heifer,541
11/04/2024,DRAXXIN,-,L3,$9.64,-,9117,Angus,Heifer,541
11/04/2024,DRAXXIN,-,L3,$9.64,-,9122,Angus,Heifer,541
11/04/2024,DRAXXIN,-,3,$9.74,-,11203,Angus,Steer,547
11/04/2024,IV,-,12,$1.20,-,33202,Angus,Steer,479
11/04/2024,NUFLOR,-,12,$10.59,-,33202,Angus,Steer,479
11/04/2024,DRAXXIN,-,14,$10.76,-,7244,-,Heifer,604
11/04/2024,IV,-,12,$1.20,-,33183,Angus,Steer,479
11/04/2024,DRAXXIN,-,12,$8.53,-,33183,Angus,Steer,479
11/04/2024,IV,-,12,$1.20,-,22197,Angus,Steer,550
11/04/2024,NUFLOR,-,12,$12.17,-,22197,Angus,Steer,550
11/04/2024,DRAXXIN,-,12,$8.53,-,33222,Angus,Steer,479
11/04/2024,IV,-,11,$1.20,-,2214,Cross-Bred,Heifer,570
11/04/2024,NUFLOR,-,11,$12.59,-,2214,Cross-Bred,Heifer,570
11/04/2024,NUFLOR,-,12,$12.17,-,22201,Angus,Steer,550
11/04/2024,BAYTRIL,-,23,$7.10,-,5173,Angus,Heifer,576
11/04/2024,BAYTRIL,-,11,$7.02,-,2215,Cross-Bred,Heifer,570
11/04/2024,LA 200,-,11,$2.75,-,2160,Angus,Heifer,612
11/04/2024,LA 200,-,12,$2.15,-,33184,Angus,Steer,479
11/04/2024,LA 200,-,12,$2.56,-,22191,Cross-Bred,Steer,568
11/04/2024,EXCENEL,-,12,$7.90,-,33223,Angus,Steer,479
11/04/2024,EXCENEL,-,Big,$9.81,-,1211,Angus,Heifer,594
11/04/2024,BAYTRIL,-,12,$5.90,-,33217,Angus,Steer,479
11/04/2024,EXCENEL,-,15,$10.26,-,33131,Angus,Steer,622
11/04/2024,BAYTRIL,-,11,$7.54,-,2111,Angus,Heifer,612
11/04/2024,LA 200,-,S19,$2.61,-,4209,Cross-Bred,Heifer,579
11/04/2024,LA 200,-,11,$2.75,-,2153,Angus,Heifer,612
11/04/2024,LA 200,-,11,$2.75,-,2120,Angus,Heifer,612
11/04/2024,NUFLOR,-,13,$10.14,-,7125,Cross-Bred,Heifer,459
11/04/2024,BAYTRIL,-,12,$5.90,-,33157,Angus,Steer,479
11/04/2024,LA 200,-,11,$2.56,-,2209,Cross-Bred,Heifer,570
11/03/2024,EXCENEL,-,13,$7.55,-,7123,Cross-Bred,Heifer,458
11/03/2024,PENICILLIN,-,Big,$2.50,-,4231,Angus,Heifer,571
11/03/2024,EXCENEL,-,L3,$8.91,-,9100,Angus,Heifer,540
11/03/2024,BAYTRIL,-,12,$6.77,-,22203,Angus,Steer,550
11/03/2024,EXCENEL,-,11,$10.08,-,2138,Angus,Heifer,611
11/03/2024,BAYTRIL,-,12,$5.89,-,33220,Angus,Steer,478
11/03/2024,NUFLOR,-,14,$13.97,-,5193,Cross-Bred,Heifer,632
11/03/2024,EXCENEL,-,11,$9.38,-,2219,Cross-Bred,Heifer,568
11/03/2024,BAYTRIL,-,11,$7.53,-,2178,Angus,Heifer,611
11/03/2024,BAYTRIL,-,12,$5.89,-,33211,Angus,Steer,478
11/03/2024,BAYTRIL,-,12,$8.06,-,33257,Angus,Steer,654
11/03/2024,LA 200,-,12,$2.15,-,33179,Angus,Steer,478
11/03/2024,BAYTRIL,-,11,$7.00,-,2193,Cross-Bred,Heifer,568
11/03/2024,EXCENEL,-,11,$9.26,-,3170,Cross-Bred,Heifer,561
11/03/2024,BAYTRIL,-,L3,$6.65,-,9126,Angus,Heifer,540
11/03/2024,BAYTRIL,-,11,$7.53,-,2126,Angus,Heifer,611
11/03/2024,BAYTRIL,-,12,$6.99,-,22171,Cross-Bred,Steer,568
11/03/2024,BAYTRIL,-,11,$7.00,-,2195,Cross-Bred,Heifer,568
11/03/2024,EXCENEL,-,11,$10.08,-,2155,Angus,Heifer,611
11/03/2024,IV,-,1,$1.20,-,1297,Cross-Bred,Heifer,552
11/03/2024,DRAXXIN,-,1,$9.84,-,1297,Cross-Bred,Heifer,552
11/03/2024,IV,-,1,$1.20,-,1273,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1273,Cross-Bred,Heifer,552
11/03/2024,IV,-,3,$1.20,-,11215,Angus,Steer,547
11/03/2024,DRAXXIN,-,3,$9.74,-,11215,Angus,Steer,547
11/03/2024,NUFLOR,-,1,$12.21,-,1274,Cross-Bred,Heifer,552
11/03/2024,IV,-,1,$1.20,-,1270,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1270,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1293,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1293,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1236,Cross-Bred,Heifer,552
11/03/2024,NUFLOR,-,1,$12.21,-,1281,Cross-Bred,Heifer,552
11/03/2024,DRAXXIN,-,1,$9.71,-,2235,-,Heifer,545
11/03/2024,DRAXXIN,-,1,$9.71,-,2282,-,Heifer,545
11/03/2024,IV,-,12,$1.20,-,33165,Angus,Steer,478
11/03/2024,NUFLOR,-,12,$10.56,-,33165,Angus,Steer,478
11/03/2024,DRAXXIN,-,12,$8.51,-,33166,Angus,Steer,478
11/03/2024,IV,-,12,$1.20,-,33221,Angus,Steer,478
11/03/2024,NUFLOR,-,12,$10.56,-,33221,Angus,Steer,478
11/03/2024,IV,-,12,$1.20,-,33240,Angus,Steer,654
11/03/2024,DRAXXIN,-,12,$11.65,-,33240,Angus,Steer,654
11/03/2024,DRAXXIN,-,12,$8.51,-,33199,Angus,Steer,478
11/03/2024,DRAXXIN,-,12,$8.51,-,33191,Angus,Steer,478
11/03/2024,BAYTRIL,-,12,$5.97,-,33209,Angus,Steer,478
11/03/2024,NUFLOR,-,11,$13.51,-,2130,Angus,Heifer,611
11/03/2024,NUFLOR,-,12,$10.56,-,33200,Angus,Steer,478
11/03/2024,EXCENEL,-,11,$9.38,-,2210,Cross-Bred,Heifer,568
11/03/2024,BAYTRIL,-,12,$5.89,-,33229,Angus,Steer,478
11/03/2024,NUFLOR,-,12,$10.56,-,33209,Angus,Steer,478
11/03/2024,BAYTRIL,-,12,$5.89,-,33216,Angus,Steer,478
11/03/2024,BAYTRIL,-,S19,$6.92,-,1159,Angus,Heifer,561
11/03/2024,EXCENEL,-,11,$10.08,-,2118,Angus,Heifer,611
11/03/2024,NUFLOR,-,12,$10.56,-,33161,Angus,Steer,478
11/03/2024,BAYTRIL,-,12,$5.89,-,33182,Angus,Steer,478
11/03/2024,EXCENEL,-,12,$9.37,-,22178,Cross-Bred,Steer,568
11/03/2024,LA 200,-,11,$2.56,-,2208,Cross-Bred,Heifer,568
11/03/2024,LA 200,-,12,$2.15,-,33162,Angus,Steer,478
11/03/2024,NUFLOR,-,11,$12.57,-,2189,Cross-Bred,Heifer,568
11/03/2024,LA 200,-,11,$2.75,-,2162,Angus,Heifer,611
11/03/2024,LA 200,-,12,$2.15,-,33192,Angus,Steer,478
11/03/2024,NUFLOR,-,11,$12.40,-,3134,Cross-Bred,Heifer,561
11/03/2024,BAYTRIL,-,13,$5.64,-,7142,Cross-Bred,Heifer,458
11/02/2024,IV,-,12,$1.20,-,33193,Angus,Steer,477
11/02/2024,NUFLOR,-,12,$10.54,-,33193,Angus,Steer,477
11/02/2024,DRAXXIN,-,L3,$9.62,-,9127,Angus,Heifer,540
11/02/2024,IV,-,1,$1.20,-,1287,Cross-Bred,Heifer,552
11/02/2024,DRAXXIN,-,1,$9.84,-,1287,Cross-Bred,Heifer,552
11/02/2024,NUFLOR,-,1,$12.21,-,1235,Cross-Bred,Heifer,552
11/02/2024,IV,-,1,$1.20,-,1235,Cross-Bred,Heifer,552
11/02/2024,DRAXXIN,-,L3,$11.56,-,9151,-,-,649
11/02/2024,IV,-,1,$1.20,-,1275,Cross-Bred,Heifer,552
11/02/2024,NUFLOR,-,1,$12.21,-,1275,Cross-Bred,Heifer,552
11/02/2024,DRAXXIN,-,4,$8.86,-,4312,Angus Red,Heifer,497
11/02/2024,IV,-,4,$1.20,-,4312,Angus Red,Heifer,497
11/02/2024,DRAXXIN,-,13,$8.16,-,7129,Cross-Bred,Heifer,458
11/02/2024,NUFLOR,-,11,$12.38,-,3123,Cross-Bred,Heifer,560
11/02/2024,IV,-,12,$1.20,-,33190,Angus,Steer,477
11/02/2024,NUFLOR,-,12,$10.54,-,33190,Angus,Steer,477
11/02/2024,NUFLOR,-,11,$13.48,-,2117,Angus,Heifer,610
11/02/2024,NUFLOR,-,1,$12.05,-,2270,-,Heifer,545
11/02/2024,NUFLOR,-,1,$12.05,-,2269,-,Heifer,545
11/02/2024,NUFLOR,-,11,$12.54,-,2212,Cross-Bred,Heifer,567
11/02/2024,EXCENEL,-,11,$10.06,-,2166,Angus,Heifer,610
11/02/2024,DRAXXIN,-,12,$8.49,-,33188,Angus,Steer,477
11/02/2024,PENICILLIN,-,15,$2.50,-,33121,Angus,Steer,612
11/02/2024,BAYTRIL,-,4,$6.12,-,4245,Angus Red,Heifer,497
11/02/2024,BAYTRIL,-,12,$5.87,-,33217,Angus,Steer,477
11/02/2024,BAYTRIL,-,12,$5.87,-,33157,Angus,Steer,477
11/02/2024,EXCENEL,-,12,$7.86,-,33184,Angus,Steer,477
11/02/2024,BAYTRIL,-,11,$7.51,-,2107,Angus,Heifer,610
11/02/2024,EXCENEL,-,11,$10.06,-,2160,Angus,Heifer,610
11/02/2024,EXCENEL,-,11,$10.06,-,2120,Angus,Heifer,610
11/02/2024,BAYTRIL,-,13,$5.64,-,7189,Cross-Bred,Heifer,458
11/02/2024,BAYTRIL,-,11,$7.51,-,2111,Angus,Heifer,610
11/02/2024,EXCENEL,-,11,$9.36,-,2209,Cross-Bred,Heifer,567
11/02/2024,LA 200,-,11,$2.74,-,2153,Angus,Heifer,610
11/02/2024,LA 200,-,S19,$2.60,-,4209,Cross-Bred,Heifer,578
11/02/2024,BAYTRIL,-,11,$6.99,-,2215,Cross-Bred,Heifer,567
11/02/2024,NUFLOR,-,1,$12.21,-,1280,Cross-Bred,Heifer,552
11/02/2024,EXCENEL,-,12,$7.86,-,33223,Angus,Steer,477
11/02/2024,NUFLOR,-,1,$12.21,-,1256,Cross-Bred,Heifer,552
11/01/2024,EXCENEL,-,11,$9.34,-,2219,Cross-Bred,Heifer,566
11/01/2024,NUFLOR,-,12,$12.52,-,22171,Cross-Bred,Steer,566
11/01/2024,BAYTRIL,-,11,$6.98,-,2195,Cross-Bred,Heifer,566
11/01/2024,EXCENEL,-,11,$10.05,-,2118,Angus,Heifer,609
11/01/2024,BAYTRIL,-,12,$8.05,-,33257,Angus,Steer,653
11/01/2024,BAYTRIL,-,13,$5.63,-,7123,Cross-Bred,Heifer,457
11/01/2024,BAYTRIL,-,12,$5.86,-,33182,Angus,Steer,476
11/01/2024,BAYTRIL,-,13,$5.63,-,7142,Cross-Bred,Heifer,457
11/01/2024,NUFLOR,-,12,$10.52,-,33216,Angus,Steer,476
11/01/2024,LA 200,-,12,$2.14,-,33179,Angus,Steer,476
11/01/2024,NUFLOR,-,12,$12.12,-,22203,Angus,Steer,548
11/01/2024,Micotil,-,12,$16.93,-,33192,Angus,Steer,476
11/01/2024,BAYTRIL,-,11,$6.88,-,3170,Cross-Bred,Heifer,559
11/01/2024,EXCENEL,-,11,$10.05,-,2155,Angus,Heifer,609
11/01/2024,NUFLOR,-,12,$10.52,-,33220,Angus,Steer,476
11/01/2024,BAYTRIL,-,11,$6.98,-,2193,Cross-Bred,Heifer,566
11/01/2024,LA 200,-,12,$2.14,-,33159,Angus,Steer,476
11/01/2024,LA 200,-,Big,$2.65,-,1209,Angus,Heifer,589
11/01/2024,BAYTRIL,-,12,$5.86,-,33211,Angus,Steer,476
11/01/2024,NUFLOR,-,11,$13.46,-,2126,Angus,Heifer,609
11/01/2024,EXCENEL,-,11,$10.05,-,2162,Angus,Heifer,609
11/01/2024,EXCENEL,-,L3,$8.90,-,9100,Angus,Heifer,539
11/01/2024,BAYTRIL,-,12,$5.86,-,33229,Angus,Steer,476
11/01/2024,BAYTRIL,-,11,$7.50,-,2138,Angus,Heifer,609
11/01/2024,BAYTRIL,-,Big,$7.25,-,1178,Angus,Heifer,589
11/01/2024,BAYTRIL,-,Big,$7.25,-,1178,Angus,Heifer,589
11/01/2024,BAYTRIL,-,13,$5.63,-,7112,Cross-Bred,Heifer,457
11/01/2024,NUFLOR,-,L3,$11.92,-,9126,Angus,Heifer,539
11/01/2024,BAYTRIL,-,13,$5.63,-,7188,Cross-Bred,Heifer,457
11/01/2024,PENICILLIN,-,Big,$2.50,-,4231,Angus,Heifer,568
11/01/2024,NUFLOR,-,11,$13.46,-,2130,Angus,Heifer,609
11/01/2024,LA 200,-,15,$2.74,-,22119,Angus,Steer,609
11/01/2024,LA 200,-,11,$2.55,-,2188,Cross-Bred,Heifer,566
11/01/2024,BAYTRIL,-,11,$6.98,-,2210,Cross-Bred,Heifer,566
11/01/2024,LA 200,-,11,$2.55,-,2208,Cross-Bred,Heifer,566
11/01/2024,BAYTRIL,-,12,$6.98,-,22178,Cross-Bred,Steer,566
11/01/2024,IV,-,1,$1.20,-,1293,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.84,-,1293,Cross-Bred,Heifer,552
11/01/2024,IV,-,12,$1.20,-,33165,Angus,Steer,476
11/01/2024,DRAXXIN,-,12,$8.48,-,33165,Angus,Steer,476
11/01/2024,DRAXXIN,-,1,$9.71,-,2270,-,Heifer,545
11/01/2024,IV,-,2,$1.20,-,8168,Angus,Heifer,554
11/01/2024,DRAXXIN,-,2,$9.87,-,8168,Angus,Heifer,554
11/01/2024,IV,-,1,$1.20,-,1238,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.84,-,1238,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.71,-,2234,-,Heifer,545
11/01/2024,DRAXXIN,-,1,$9.71,-,2269,-,Heifer,545
11/01/2024,IV,-,1,$1.20,-,1284,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.84,-,1284,Cross-Bred,Heifer,552
11/01/2024,IV,-,4,$1.20,-,4278,Angus Red,Heifer,497
11/01/2024,DRAXXIN,-,4,$8.86,-,4278,Angus Red,Heifer,497
11/01/2024,NUFLOR,-,12,$10.52,-,33161,Angus,Steer,476
11/01/2024,DRAXXIN,-,1,$9.84,-,1279,Cross-Bred,Heifer,552
11/01/2024,IV,-,12,$1.20,-,33200,Angus,Steer,476
11/01/2024,NUFLOR,-,12,$10.52,-,33200,Angus,Steer,476
11/01/2024,IV,-,1,$1.20,-,1230,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.84,-,1230,Cross-Bred,Heifer,552
11/01/2024,IV,-,1,$1.20,-,1300,Cross-Bred,Heifer,552
11/01/2024,DRAXXIN,-,1,$9.84,-,1300,Cross-Bred,Heifer,552
11/01/2024,LA 200,-,12,$2.14,-,33162,Angus,Steer,476
11/01/2024,IV,-,11,$1.20,-,2143,Angus,Heifer,609
11/01/2024,DRAXXIN,-,11,$10.85,-,2143,Angus,Heifer,609
11/01/2024,NUFLOR,-,11,$12.35,-,3134,Cross-Bred,Heifer,559
11/01/2024,IV,-,11,$1.20,-,3137,Cross-Bred,Heifer,559
11/01/2024,DRAXXIN,-,11,$9.96,-,3137,Cross-Bred,Heifer,559
11/01/2024,Micotil,-,15,$21.67,-,22104,Angus,Steer,609
11/01/2024,IV,-,11,$1.20,-,2214,Cross-Bred,Heifer,566
11/01/2024,DRAXXIN,-,11,$10.09,-,2214,Cross-Bred,Heifer,566
11/01/2024,IV,-,11,$1.20,-,2189,Cross-Bred,Heifer,566
11/01/2024,NUFLOR,-,11,$12.52,-,2189,Cross-Bred,Heifer,566
11/01/2024,DRAXXIN,-,14,$11.19,-,5230,Cross-Bred,Heifer,628
11/01/2024,NUFLOR,-,14,$13.88,-,5193,Cross-Bred,Heifer,628
11/01/2024,BAYTRIL,-,S19,$6.90,-,1159,Angus,Heifer,560
11/01/2024,NUFLOR,-,S19,$12.38,-,1159,Angus,Heifer,560
10/31/2024,DRAXXIN,-,14,$11.16,-,5215,Cross-Bred,Heifer,626
10/31/2024,IV,-,1,$1.20,-,1257,Cross-Bred,Heifer,552
10/31/2024,DRAXXIN,-,1,$9.84,-,1257,Cross-Bred,Heifer,552
10/31/2024,NUFLOR,-,1,$12.21,-,1256,Cross-Bred,Heifer,552
10/31/2024,NUFLOR,-,13,$10.09,-,7125,Cross-Bred,Heifer,456
10/31/2024,DRAXXIN,-,13,$8.13,-,7157,Cross-Bred,Heifer,456
10/31/2024,DRAXXIN,-,13,$8.13,-,7127,Cross-Bred,Heifer,456
10/31/2024,LA 200,-,L3,$2.42,-,9113,Angus,Heifer,539
10/31/2024,IV,-,L3,$1.20,-,9108,Angus,Heifer,539
10/31/2024,DRAXXIN,-,L3,$9.60,-,9108,Angus,Heifer,539
10/31/2024,IV,-,L3,$1.20,-,9140,Angus,Heifer,539
10/31/2024,DRAXXIN,-,L3,$9.60,-,9140,Angus,Heifer,539
10/31/2024,DRAXXIN,-,L3,$9.60,-,9148,Angus,Heifer,539
10/31/2024,DRAXXIN,-,Big,$10.43,-,1163,Angus,Heifer,586
10/31/2024,EXCENEL,-,Big,$9.52,-,4187,Cross-Bred,Heifer,577
10/31/2024,DEXAMETHASONE,-,S19,$2.00,-,4187,Cross-Bred,Heifer,577
10/31/2024,Micotil,-,12,$20.14,-,22191,Cross-Bred,Steer,566
10/31/2024,NUFLOR,-,3,$12.09,-,11264,Angus,Steer,547
10/31/2024,EXCENEL,-,12,$7.83,-,33155,Angus,Steer,475
10/31/2024,BAYTRIL,-,12,$5.85,-,33223,Angus,Steer,475
10/31/2024,NUFLOR,-,12,$10.50,-,33157,Angus,Steer,475
10/31/2024,EXCENEL,-,11,$10.03,-,2120,Angus,Heifer,608
10/31/2024,BAYTRIL,-,S19,$7.42,-,22113,Angus,Steer,603
10/31/2024,PENICILLIN,-,15,$2.50,-,33131,Angus,Steer,608
10/31/2024,NUFLOR,-,11,$13.44,-,2111,Angus,Heifer,608
10/31/2024,EXCENEL,-,12,$7.83,-,33184,Angus,Steer,475
10/31/2024,EXCENEL,-,11,$10.03,-,2160,Angus,Heifer,608
10/31/2024,EXCENEL,-,11,$9.32,-,2209,Cross-Bred,Heifer,565
10/31/2024,NUFLOR,-,11,$12.50,-,2215,Cross-Bred,Heifer,565
10/31/2024,NUFLOR,-,1,$12.21,-,1280,Cross-Bred,Heifer,552
10/31/2024,Micotil,-,12,$20.14,-,22158,Cross-Bred,Steer,566
10/31/2024,LA 200,-,15,$2.74,-,33121,Angus,Steer,608
10/31/2024,NUFLOR,-,4,$10.99,-,4245,Angus Red,Heifer,497
10/31/2024,NUFLOR,-,12,$10.50,-,33208,Angus,Steer,475
10/31/2024,EXCENEL,-,S19,$9.52,-,4209,Cross-Bred,Heifer,577
10/31/2024,BAYTRIL,-,Big,$7.21,-,1211,Angus,Heifer,586
10/31/2024,EXCENEL,-,11,$10.03,-,2153,Angus,Heifer,608
10/31/2024,BAYTRIL,-,11,$6.96,-,2213,Cross-Bred,Heifer,565
